cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;1_fold;2_fold;3_fold;4_fold;5_fold;6_fold;7_fold;8_fold;9_fold;10_fold
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.8709677419354839;0.8073394495412844;0.865979381443299;0.8350515463917526;0.9333333333333333;0.8350515463917526;0.7912087912087912;0.8709677419354839;0.8191489361702128;0.8061224489795918
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.8681318681318682;0.8556701030927835;0.8541666666666666;0.8235294117647058;0.8484848484848485;0.8924731182795699;0.8484848484848485;0.8285714285714286;0.8938053097345132;0.8494623655913979
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.8571428571428571;0.8349514563106796;0.9042553191489362;0.82;0.82;0.8695652173913043;0.8686868686868687;0.8809523809523809;0.8020833333333334;0.7653061224489796
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.3958333333333333;0.5106382978723404;0.3870967741935484;0.3269230769230769;0.3;0.3977272727272727;0.5274725274725275;0.26666666666666666;0.41836734693877553;0.2857142857142857
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.45;0.4489795918367347;0.31958762886597936;0.41414141414141414;0.4948453608247423;0.52;0.411214953271028;0.46464646464646464;0.5463917525773195;0.4731182795698925
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.7444444444444445;0.7422680412371134;0.8095238095238095;0.7346938775510204;0.7040816326530612;0.7319587628865979;0.6868686868686869;0.7083333333333334;0.7849462365591398;0.7010309278350515
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.7425742574257426;0.7222222222222222;0.7669902912621359;0.7010309278350515;0.7037037037037037;0.7647058823529411;0.7446808510638298;0.7446808510638298;0.6966292134831461;0.7676767676767676
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.8137254901960784;0.7659574468085106;0.8085106382978723;0.8131868131868132;0.8415841584158416;0.8130841121495327;0.8105263157894737;0.88;0.8383838383838383;0.8229166666666666
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.883495145631068;0.8723404255319149;0.8947368421052632;0.8421052631578947;0.8571428571428571;0.8829787234042553;0.8444444444444444;0.9354838709677419;0.8645833333333334;0.8977272727272727
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.8645833333333334;0.8556701030927835;0.8349514563106796;0.8191489361702128;0.8421052631578947;0.8585858585858586;0.8269230769230769;0.8571428571428571;0.86;0.8631578947368421
