cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;1_fold;2_fold;3_fold;4_fold;5_fold;6_fold;7_fold;8_fold;9_fold;10_fold
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.1875;0.2736842105263158;0.27380952380952384;0.225;0.17045454545454544;0.26373626373626374;0.25675675675675674;0.2079207920792079;0.25806451612903225;0.2916666666666667
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.21495327102803738;0.3076923076923077;0.32608695652173914;0.2823529411764706;0.29545454545454547;0.34444444444444444;0.27956989247311825;0.35714285714285715;0.32926829268292684;0.19387755102040816
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.30434782608695654;0.46835443037974683;0.3625;0.25;0.23711340206185566;0.3655913978494624;0.3157894736842105;0.29591836734693877;0.23232323232323232;0.2235294117647059
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.4883720930232558;0.44329896907216493;0.48314606741573035;0.4883720930232558;0.52;0.5903614457831325;0.6333333333333333;0.5168539325842697;0.5172413793103449;0.4105263157894737
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.5632183908045977;0.49382716049382713;0.5851063829787234;0.5529411764705883;0.5454545454545454;0.5164835164835165;0.6222222222222222;0.52;0.5730337078651685;0.49
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.4772727272727273;0.3695652173913043;0.4444444444444444;0.43902439024390244;0.37209302325581395;0.3829787234042553;0.5052631578947369;0.5647058823529412;0.44565217391304346;0.4659090909090909
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.4069767441860465;0.38202247191011235;0.4835164835164835;0.43157894736842106;0.5;0.4431818181818182;0.3870967741935484;0.3956043956043956;0.47674418604651164;0.37362637362637363
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.35106382978723405;0.35365853658536583;0.449438202247191;0.40540540540540543;0.39285714285714285;0.36046511627906974;0.45454545454545453;0.45348837209302323;0.29069767441860467;0.4943820224719101
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.25806451612903225;0.34782608695652173;0.3855421686746988;0.19387755102040816;0.31521739130434784;0.2549019607843137;0.29213483146067415;0.38636363636363635;0.2857142857142857;0.30120481927710846
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.25882352941176473;0.3229166666666667;0.28125;0.31521739130434784;0.34408602150537637;0.2717391304347826;0.3541666666666667;0.3068181818181818;0.3333333333333333;0.25
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.0;0.1111111111111111;0.125;0.0;0.0;0.08333333333333333;0.0;0.0;0.3333333333333333;0.16666666666666666
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.08333333333333333;0.0;0.0
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.09090909090909091;0.125;0.4444444444444444;0.18181818181818182;0.07142857142857142;0.14285714285714285;0.09090909090909091;0.0;0.09090909090909091;0.0
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.6363636363636364;0.4444444444444444;0.6;0.625;0.5;0.75;0.42857142857142855;0.5;0.5;0.5714285714285714
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.375;0.3333333333333333;0.4;0.0;0.375;0.16666666666666666;0.4;0.0;0.5;0.2857142857142857
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.2222222222222222;0.5;0.42857142857142855;0.16666666666666666;0.07692307692307693;0.125;0.0;0.1;0.2727272727272727;0.0
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.14285714285714285;0.18181818181818182;0.3333333333333333;0.16666666666666666;0.1;0.2;0.3;0.2;0.21428571428571427;0.2857142857142857
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.0;0.0;0.0;0.125;0.14285714285714285;0.0;0.0;0.07692307692307693;0.0;0.0
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.1;0.06666666666666667;0.2;0.16666666666666666;0.0;0.25;0.25;0.0;0.1;0.14285714285714285
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.25;0.09090909090909091;0.14285714285714285;0.0;0.1
