cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;1_fold;2_fold;3_fold;4_fold;5_fold;6_fold;7_fold;8_fold;9_fold;10_fold
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.7570093457943925;0.7659574468085106;0.7857142857142857;0.8125;0.8240740740740741;0.8095238095238095;0.8279569892473119;0.7766990291262136;0.7857142857142857;0.7789473684210526
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.7685185185185185;0.7614678899082569;0.8170731707317073;0.8555555555555555;0.7473684210526316;0.8409090909090909;0.7843137254901961;0.7692307692307693;0.7319587628865979;0.7878787878787878
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.8105263157894737;0.8478260869565217;0.8172043010752689;0.7941176470588235;0.7575757575757576;0.8764044943820225;0.7872340425531915;0.8021978021978022;0.8588235294117647;0.8369565217391305
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.6428571428571429;0.6588235294117647;0.6058823529411764;0.593939393939394;0.6436781609195402;0.6459627329192547;0.627906976744186;0.5934065934065934;0.6610169491525424;0.6526946107784432
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.6066666666666667;0.7007299270072993;0.7384615384615385;0.6363636363636364;0.6948051948051948;0.6712328767123288;0.7241379310344828;0.6714285714285714;0.6643356643356644;0.6805555555555556
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.796875;0.7642276422764228;0.7480314960629921;0.7666666666666667;0.7758620689655172;0.7419354838709677;0.7435897435897436;0.7844827586206896;0.7627118644067796;0.7295081967213115
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.7416666666666667;0.7829457364341085;0.7903225806451613;0.7727272727272727;0.7557251908396947;0.7704918032786885;0.7073170731707317;0.7741935483870968;0.7565217391304347;0.7520661157024794
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.8380952380952381;0.803921568627451;0.8454545454545455;0.7786885245901639;0.8050847457627118;0.8571428571428571;0.7850467289719626;0.8532110091743119;0.8;0.7706422018348624
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.8;0.8571428571428571;0.7777777777777778;0.813953488372093;0.8072289156626506;0.85;0.9;0.8076923076923077;0.8817204301075269;0.8681318681318682
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.8117647058823529;0.8113207547169812;0.8414634146341463;0.8163265306122449;0.8085106382978723;0.8795180722891566;0.826530612244898;0.8921568627450981;0.8222222222222222;0.8541666666666666
