cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;1_fold;2_fold;3_fold;4_fold;5_fold;6_fold;7_fold;8_fold;9_fold;10_fold
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.24000000000000005;0.36619718309859156;0.3865546218487395;0.3;0.2542372881355932;0.34532374100719426;0.31932773109243695;0.30656934306569344;0.3503649635036496;0.4087591240875913
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.3194444444444444;0.39160839160839156;0.38961038961038963;0.36363636363636365;0.38805970149253727;0.43971631205673756;0.35374149659863946;0.4065040650406504;0.3941605839416058;0.26573426573426573
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.3916083916083916;0.5068493150684932;0.40559440559440557;0.34074074074074073;0.32857142857142857;0.4473684210526316;0.3947368421052631;0.3717948717948718;0.3087248322147651;0.2835820895522388
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.454054054054054;0.45989304812834225;0.4343434343434343;0.4375;0.49760765550239233;0.5;0.5968586387434555;0.4893617021276595;0.4864864864864865;0.4083769633507853
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.5568181818181818;0.446927374301676;0.5288461538461539;0.48958333333333337;0.5217391304347826;0.5053763440860215;0.5517241379310345;0.4905660377358491;0.5151515151515151;0.46445497630331756
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.509090909090909;0.419753086419753;0.5176470588235293;0.4864864864864865;0.44755244755244755;0.44171779141104295;0.5393258426966293;0.5614035087719298;0.5189873417721519;0.5157232704402516
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.4605263157894736;0.4444444444444444;0.5086705202312138;0.49101796407185627;0.535031847133758;0.48148148148148145;0.4417177914110429;0.45569620253164556;0.5189873417721519;0.40718562874251496
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.4177215189873418;0.4233576642335766;0.5063291139240506;0.44776119402985076;0.44295302013422816;0.4305555555555555;0.49689440993788814;0.4936708860759494;0.3623188405797102;0.564102564102564
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.33802816901408456;0.4025157232704403;0.4413793103448276;0.2773722627737226;0.37662337662337664;0.3466666666666666;0.36619718309859156;0.425;0.39160839160839156;0.35714285714285715
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.34108527131782945;0.389937106918239;0.36241610738255037;0.39189189189189194;0.4266666666666667;0.3472222222222222;0.43870967741935485;0.3829787234042553;0.4054054054054054;0.32
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0;0.18181818181818182;0.16666666666666666;0;0;0.15384615384615385;0;0;0.5;0.2
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0;0;0;0;0.18181818181818182;0;0;0.125;0;0
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.15384615384615385;0.18181818181818182;0.5333333333333333;0.25;0.13333333333333333;0.2222222222222222;0.16666666666666666;0;0.16666666666666666;0
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.2641509433962264;0.1702127659574468;0.16666666666666666;0.20833333333333334;0.17777777777777778;0.23529411764705882;0.1276595744680851;0.14285714285714285;0.12903225806451613;0.16666666666666666
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.2857142857142857;0.27272727272727276;0.4;0;0.375;0.11764705882352941;0.42105263157894735;0;0.5454545454545454;0.3333333333333333
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.3333333333333333;0.4;0.46153846153846145;0.23529411764705882;0.14285714285714285;0.125;0;0.18181818181818182;0.3157894736842105;0
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.18181818181818182;0.2222222222222222;0.46153846153846156;0.2857142857142857;0.125;0.26666666666666666;0.42857142857142855;0.3076923076923077;0.3;0.3333333333333333
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0;0;0;0.18181818181818182;0.18181818181818182;0;0;0.14285714285714285;0;0
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.13333333333333333;0.11764705882352941;0.3076923076923077;0.26666666666666666;0;0.4;0.2222222222222222;0;0.16666666666666666;0.25
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0;0.25;0;0.2857142857142857;0;0.2857142857142857;0.16666666666666666;0.2;0;0.16666666666666666
