cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;1_fold;2_fold;3_fold;4_fold;5_fold;6_fold;7_fold;8_fold;9_fold;10_fold
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.532608695652174;0.5;0.5454545454545454;0.625;0.4909090909090909;0.5227272727272727;0.5;0.5652173913043478;0.5604395604395604;0.6091954022988506
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.5638297872340425;0.5795454545454546;0.5730337078651685;0.51;0.47674418604651164;0.5108695652173914;0.5581395348837209;0.55;0.5138888888888888;0.5
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.5957446808510638;0.524390243902439;0.5604395604395604;0.5882352941176471;0.5529411764705883;0.5913978494623656;0.5930232558139535;0.5445544554455446;0.6067415730337079;0.632183908045977
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.9325842696629213;0.9340659340659341;0.9782608695652174;0.9382716049382716;0.968421052631579;0.9175257731958762;0.9680851063829787;0.9454545454545454;0.9310344827586207;0.9195402298850575
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.9294117647058824;0.8620689655172413;0.9545454545454546;0.9069767441860465;0.8636363636363636;0.8705882352941177;0.8589743589743589;0.8837209302325582;0.8977272727272727;0.9456521739130435
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.7789473684210526;0.8409090909090909;0.8;0.7241379310344828;0.7126436781609196;0.8636363636363636;0.7558139534883721;0.7415730337078652;0.8043478260869565;0.7272727272727273
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.7857142857142857;0.7684210526315789;0.7926829268292683;0.7386363636363636;0.7402597402597403;0.7831325301204819;0.7802197802197802;0.7802197802197802;0.75;0.8488372093023255
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.6867469879518072;0.7032967032967034;0.6593406593406593;0.7340425531914894;0.7261904761904762;0.7692307692307693;0.6666666666666666;0.6235294117647059;0.7441860465116279;0.7078651685393258
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.6707317073170732;0.6263736263736264;0.5211267605633803;0.6111111111111112;0.4827586206896552;0.5604395604395604;0.5789473684210527;0.4891304347826087;0.5393258426966292;0.6701030927835051
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.5056179775280899;0.5227272727272727;0.6219512195121951;0.6923076923076923;0.5888888888888889;0.6046511627906976;0.6666666666666666;0.5517241379310345;0.6235294117647059;0.5
