cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;1_fold;2_fold;3_fold;4_fold;5_fold;6_fold;7_fold;8_fold;9_fold;10_fold
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.36936936936936937;0.40625;0.5;0.45410628019323673;0.49261083743842365;0.4088669950738916;0.45077720207253885;0.39436619718309857;0.4205607476635514;0.44019138755980863
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.40487804878048783;0.4088669950738916;0.45454545454545453;0.45320197044334976;0.41836734693877553;0.44148936170212766;0.4312796208530806;0.43137254901960786;0.4222222222222222;0.3933649289099526
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.41379310344827586;0.4803921568627451;0.42245989304812837;0.3961352657004831;0.44221105527638194;0.42487046632124353;0.441025641025641;0.4644808743169399;0.419811320754717;0.39436619718309857
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.7222222222222222;0.7391304347826086;0.7837837837837838;0.7560975609756098;0.8055555555555556;0.8113207547169812;0.6923076923076923;0.7368421052631579;0.64;0.6764705882352942
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.6818181818181818;0.696969696969697;0.6764705882352942;0.7068965517241379;0.7017543859649122;0.6779661016949152;0.7735849056603774;0.7058823529411765;0.7183098591549296;0.7272727272727273
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.5652173913043478;0.5772357723577236;0.5740740740740741;0.592;0.627906976744186;0.6260869565217392;0.5897435897435898;0.5576923076923077;0.5833333333333334;0.5634920634920635
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.6226415094339622;0.5546875;0.5225225225225225;0.5405405405405406;0.6181818181818182;0.5603448275862069;0.5258620689655172;0.5877192982456141;0.632;0.6083333333333333
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.5691056910569106;0.5109489051094891;0.48951048951048953;0.5652173913043478;0.5467625899280576;0.4583333333333333;0.5968992248062015;0.6422764227642277;0.562962962962963;0.5673758865248227
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.45549738219895286;0.46875;0.47668393782383417;0.417910447761194;0.45408163265306123;0.41379310344827586;0.38461538461538464;0.4791666666666667;0.3686868686868687;0.45410628019323673
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.4433497536945813;0.4263157894736842;0.4585635359116022;0.4632768361581921;0.4632768361581921;0.43617021276595747;0.4943820224719101;0.5586592178770949;0.4187192118226601;0.4731182795698925
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.6666666666666666;0.6947368421052632;0.6630434782608695;0.7045454545454546;0.6836734693877551;0.6804123711340206;0.6813186813186813;0.6923076923076923;0.6595744680851063;0.7
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.7216494845360825;0.7472527472527473;0.7526881720430108;0.7272727272727273;0.648936170212766;0.693069306930693;0.6777777777777778;0.6956521739130435;0.7319587628865979;0.6781609195402298
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.7272727272727273;0.7888888888888889;0.8045977011494253;0.6666666666666666;0.6777777777777778;0.7291666666666666;0.7415730337078652;0.7816091954022989;0.5806451612903226;0.6630434782608695
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.8214285714285714;0.7619047619047619;0.8823529411764706;0.7647058823529411;0.7317073170731707;0.8387096774193549;0.8181818181818182;0.8055555555555556;0.7317073170731707;0.8421052631578947
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.6621621621621622;0.7083333333333334;0.6962025316455697;0.7272727272727273;0.7792207792207793;0.8108108108108109;0.7176470588235294;0.7733333333333333;0.8148148148148148;0.7051282051282052
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.7380952380952381;0.7619047619047619;0.7777777777777778;0.7530864197530864;0.6867469879518072;0.7468354430379747;0.7395833333333334;0.7011494252873564;0.775;0.7976190476190477
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.7415730337078652;0.7848101265822784;0.7472527472527473;0.75;0.7721518987341772;0.6744186046511628;0.6883116883116883;0.6933333333333334;0.7411764705882353;0.7692307692307693
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.6666666666666666;0.7717391304347826;0.5576923076923077;0.6732673267326733;0.7157894736842105;0.6847826086956522;0.6435643564356436;0.6391752577319587;0.6190476190476191;0.6285714285714286
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.6391752577319587;0.6907216494845361;0.6122448979591837;0.6956521739130435;0.6464646464646465;0.6893203883495146;0.71;0.6666666666666666;0.6597938144329897;0.6288659793814433
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.68;0.693069306930693;0.6597938144329897;0.6764705882352942;0.6534653465346535;0.7157894736842105;0.72;0.6770833333333334;0.6764705882352942;0.6770833333333334
